,tconst,movieId,primaryTitle,startYear
11876,tt10086890,69858,Back to the Beach Car Show,2012
11877,tt0086896,105410,Angel,1983
11878,tt10086896,105410,Valentine,2016
11879,tt0086902,101825,Year of the Jellyfish,1984
11880,tt10086902,101825,Episode #1.27,2019
11881,tt0086904,26497,Another Country,1984
11882,tt10086904,26497,Independence,2016
11883,tt0086907,90245,Antonio Gaudí,1984
11884,tt0086911,5897,The Noah's Ark Principle,1984
11885,tt0086927,3525,Bachelor Party,1984
11886,tt0086935,92894,Balkan Spy,1984
11887,tt0086936,90570,Ballad of the Little Soldier,1984
11888,tt10086936,90570,The Blues Brothers & Mad Max,2012
11889,tt0086946,6347,Beat Street,1984
11891,tt0086955,7292,Best Defense,1984
11892,tt0086960,4085,Beverly Hills Cop,1984
11893,tt10086960,4085,Disney Princess Genies,2019
11894,tt0086961,8845,No End,1985
11895,tt0086969,3342,Birdy,1984
11896,tt0086973,2259,Blame It on Rio,1984
11897,tt0086978,6044,Blind Date,1984
11898,tt10086978,6044,Mucky Pup Cleans Up,2018
11899,tt0086979,3683,Blood Simple,1984
11900,tt0086980,105761,Blood Suckers from Outer Space,1984
11901,tt10086980,105761,The Mystery Bullet,2005
11902,tt0086981,67257,Bloodbath at the House of Death,1984
11903,tt0086984,7616,Body Double,1984
11904,tt10086984,7616,Mountain Moonshine Festival,2012
11905,tt0086987,130746,Bolero,1984
11906,tt0086992,6729,The Bostonians,1984
11907,tt10086992,6729,Episode #1.49,2005
11908,tt0086993,4000,The Bounty,1984
11909,tt0086994,26498,Boy Meets Girl,1984
11910,tt10086994,26498,Episode #1.50,2005
11911,tt0086998,6349,Breakin',1984
11912,tt10086998,6349,Episode #1.51,2005
11913,tt0086999,6348,Breakin' 2: Electric Boogaloo,1984
11914,tt0087001,101595,A Breed Apart,1984
11915,tt0087003,7983,Broadway Danny Rose,1984
11916,tt0087004,3700,The Brother from Another Planet,1984
11917,tt10087004,3700,Episode #1.2,2005
11918,tt0087010,101926,The Burning Bed,1984
11919,tt10087010,101926,Chip Foose Designed Trucks,2012
11920,tt0087015,4222,C.H.U.D.,1984
11921,tt0087020,40586,Calamari Union,1985
11922,tt10087020,40586,Discover the Power,2019
11923,tt0087027,80100,Camila,1984
11924,tt0087032,4397,Cannonball Run II,1984
11925,tt0087034,3222,Carmen,1984
11926,tt0087042,5428,Cheech & Chong's: The Corsican Brothers,1984
11927,tt10087042,5428,Episode dated 26 March 2019,2019
11928,tt0087050,2122,Children of the Corn,1984
11929,tt10087050,2122,Dosti,2018
11930,tt0087054,26501,Choose Me,1984
11931,tt10087054,26501,Episode dated 28 September 2016,2016
11932,tt0087056,26502,A Christmas Carol,1984
11933,tt10087056,26502,Episode #1.4,2015
11934,tt0087062,6814,City Heat,1984
11935,tt10087062,6814,Episode dated 7 October 2015,2015
11936,tt0087065,26504,Cloak & Dagger,1984
11937,tt0087072,26505,Comfort and Joy,1984
11938,tt10087072,26505,Episode #1.7,2015
11939,tt0087075,5797,The Company of Wolves,1984
11940,tt0087078,5040,Conan the Destroyer,1984
11941,tt10087078,5040,Episode #1.8,2015
11942,tt0087089,4690,The Cotton Club,1984
11943,tt0087090,92272,Countdown to Looking Glass,1984
11944,tt0087091,3110,Country,1984
11945,tt0087096,117504,Crackers,1984
11946,tt10087096,117504,Episode #1.16,2005
11947,tt0087100,5276,Crimes of Passion,1984
11948,tt10087100,5276,Dil Desi Hai,2018
11949,tt0087117,102976,Dances Sacred and Profane,1985
11950,tt0087127,96629,Deathstalker,1983
11951,tt0087129,116682,Decoder,1984
11952,tt0087130,4691,DEFCON-4,1985
11953,tt10087130,4691,Episode #1.23,2005
11954,tt0087133,119059,Cop in Drag,1984
11955,tt0087144,26507,Dangerous Moves,1984
11956,tt10087144,26507,Staying Close to NYC,2019
11957,tt0087150,114122,Dim Sum: A Little Bit of Heart,1985
11958,tt10087150,114122,Veer Shivaji,2011
11959,tt0087164,70421,A Summer at Grandpa's,1984
11961,tt0087175,3770,Dreamscape,1984
11962,tt0087181,120881,I due carabinieri,1984
11963,tt0087182,2021,Dune,1984
11964,tt10087182,2021,The Battle For Peace,1978
11965,tt0087188,2897,The Ship Sails On,1983
11966,tt10087188,2897,Episode #1.12,2015
11967,tt0087193,7928,After the Rehearsal,1984
11968,tt0087197,26509,Electric Dreams,1984
11969,tt0087222,5277,The Evil That Men Do,1984
11970,tt10087222,5277,"Strugatskiy, Saratov. 'Poisk'",1982
11971,tt0087225,26510,The Ewok Adventure,1984
11972,tt0087231,3169,The Falcon and the Snowman,1985
11973,tt0087233,5078,Falling in Love,1984
11974,tt0087247,79207,Fear City,1984
11975,tt0087250,99126,La femme publique,1984
11976,tt10087250,99126,Merry Meet Again,2019
11977,tt0087262,3708,Firestarter,1984
11978,tt10087262,3708,Nataku,2018
11979,tt0087263,110858,Firstborn,1984
11980,tt0087265,3308,The Flamingo Kid,1984
11981,tt0087268,8901,Flashpoint,1984
11982,tt10087268,8901,Deeds Not Words,2020
11983,tt0087277,3791,Footloose,1984
11984,tt0087280,7134,The Element of Crime,1984
11985,tt10087280,7134,The Interview,2006
11986,tt0087286,106048,Four Days in July,1984
11987,tt10087286,106048,SWALK,2019
11988,tt0087289,37444,Frankenstein 90,1984
11989,tt0087298,1977,Friday the 13th: The Final Chapter,1984
11991,tt0087328,111401,The Home and the World,1984
11992,tt10087328,111401,Anonimnoe pismo,1982
11993,tt0087332,2716,Ghostbusters,1984
11994,tt10087332,2716,Suits,2011
11995,tt0087337,8393,Give My Regards to Broad Street,1984
11996,tt0087344,2364,Godzilla 1985,1985
11997,tt10087344,2364,Episode dated 7 December 2016,2016
11998,tt0087359,2242,"Grandview, U.S.A.",1984
11999,tt0087363,2003,Gremlins,1984
12000,tt0087365,6991,"Greystoke: The Legend of Tarzan, Lord of the Apes",1984
12001,tt0087366,104213,Bad Manners,1984
12002,tt10087366,104213,Episode #9.35,2019
12003,tt0087373,107460,The Dog Who Stopped the War,1984
12004,tt0087384,6719,Hard to Hold,1984
12005,tt0087400,70186,Heimat: A Chronicle of Germany,1984
12006,tt10087400,70186,Episode #1.6,2019
12007,tt0087414,26512,The Hit,1984
12009,tt0087425,6628,Hot Dog... The Movie,1983
12010,tt0087428,4692,The Hotel New Hampshire,1984
12012,tt0087433,71709,Yellow Earth,1984
12013,tt0087451,26513,The Ice Pirates,1984
12014,tt0087452,31251,Iceman,1984
12015,tt10087452,31251,The Late Shift with Nick Gulliver,2018
12016,tt0087464,6894,Impulse,1984
12017,tt10087464,6894,Hollywood Salutes Israel,2018
12018,tt0087469,2115,Indiana Jones and the Temple of Doom,1984
12019,tt0087472,114838,The Initiation,1984
12020,tt10087472,114838,Episode dated 15 November 2016,2016
12021,tt0087481,68153,Double Trouble,1984
12022,tt0087482,26514,Irreconcilable Differences,1984
12023,tt10087482,26514,The Fly,1978
12024,tt0087507,5568,Johnny Dangerously,1984
12025,tt0087513,104954,Joy of Sex,1984
12026,tt0087527,128556,The Jönsson Gang Gets Gold Fever,1984
12027,tt0087538,2420,The Karate Kid,1984
12028,tt10087538,2420,MILF Tits,2016
12029,tt0087544,7099,Nausicaä of the Valley of the Wind,1984
12030,tt10087544,7099,Govinda,2013
12031,tt0087545,60880,The Family Game,1983
12032,tt0087553,1299,The Killing Fields,1984
12033,tt0087578,53022,Wheels on Meals,1984
12034,tt10087578,53022,Episode dated 14 November 2016,2016
12035,tt0087587,74782,On the Threshold,1984
12036,tt0087596,26515,The Last Polka,1985
12037,tt0087597,8633,The Last Starfighter,1984
12038,tt0087606,89969,The Legend of Suram Fortress,1985
12039,tt10087606,89969,The Feline Factor,2013
12040,tt20087606,89969,Episode #2.26,2019
12041,tt0087622,8168,The Lift,1983
12042,tt10087622,8168,80. Bolum,2019
12043,tt0087635,7716,The Lonely Guy,1984
12044,tt0087644,69699,Love Streams,1984
12045,tt10087644,69699,1. Bolum,2014
12046,tt0087650,130978,Love and Doves,1985
12047,tt10087650,130978,L'Annunziata,1961
12048,tt0087666,4860,Making the Grade,1984
12049,tt10087666,4860,Die Castings (9),2018
12050,tt0087682,5031,Maria's Lovers,1984
12051,tt10087682,5031,Episode #15.18,2018
12052,tt0087688,2397,Mass Appeal,1984
12053,tt10087688,2397,Finale,2018
12054,tt0087700,3041,Meatballs Part II,1984
12055,tt10087700,3041,Die goldene Kamera,2016
12056,tt0087718,7220,Micki + Maude,1984
12057,tt10087718,7220,Bandada,2017
12058,tt0087722,2945,Mike's Murder,1984
12059,tt10087722,2945,The Thing with Two Heads,1978
12060,tt0087727,3766,Missing in Action,1984
12061,tt0087730,117458,Misunderstood,1984
12062,tt10087730,117458,Back Pain Relief,2017
12063,tt0087738,98063,Mona and the Time of Burning Love,1983
12064,tt10087738,98063,Mortal Kombat Mythologies: Sub-Zero & Le 5ème Elément,2019
12065,tt0087747,4971,Moscow on the Hudson,1984
12066,tt0087751,5061,Mrs. Soffel,1984
12067,tt0087755,3398,The Muppets Take Manhattan,1984
12068,tt0087777,114177,The Naked Face,1984
12069,tt0087781,3098,The Natural,1984
12070,tt0087789,26519,Next of Kin,1984
12071,tt0087795,8742,Night Patrol,1984
12072,tt0087799,2613,Night of the Comet,1984
12073,tt0087800,1347,A Nightmare on Elm Street,1984
12074,tt10087800,1347,DEADline,2018
12075,tt0087803,2117,1984,1984
12076,tt0087805,64368,Ninja III: The Domination,1984
12077,tt0087810,2257,No Small Affair,1984
12078,tt10087810,2257,Horror of Blood Morgue,1978
12079,tt0087817,93612,Nothing Lasts Forever,1984
12080,tt0087821,26520,Full Moon in Paris,1984
12081,tt0087835,32116,"Oh, God! You Devil",1984
12082,tt0087843,1227,Once Upon a Time in America,1984
12083,tt0087864,116521,Over the Brooklyn Bridge,1984
12084,tt10087864,116521,Jens oväntade vänskapscoachning,2019
12085,tt0087866,72552,Oxford Blues,1984
12086,tt10087866,72552,Abhi Decides To Surprise Riya On Her Birthday,2019
12087,tt0087884,1305,"Paris, Texas",1984
12088,tt10087884,1305,Episode #6.61,2019
12089,tt0087892,7087,A Passage to India,1984
12090,tt10087892,7087,Episode #6.64,2019
12091,tt0087903,108860,The Perils of Gwendoline in the Land of the Yik Yak,1984
12092,tt0087909,6803,Phenomena,1985
12093,tt0087910,8591,The Philadelphia Experiment,1984
12094,tt10087910,8591,Episode #6.70,2019
12095,tt0087921,3111,Places in the Heart,1984
12096,tt0087928,2378,Police Academy,1984
12097,tt10087928,2378,HK 46 - Episode 3,2015
12098,tt0087932,2347,The Pope of Greenwich Village,1984
12099,tt10087932,2347,Le premier rendez-vous d'Ernest,1989
12100,tt0087951,7727,Protocol,1984
12101,tt0087957,8266,Purple Rain,1984
12102,tt0087968,26521,Racing with the Moon,1984
12103,tt10087968,26521,Ernest patineur,1989
12104,tt20087968,26521,Shelter From The Storm,2022
12105,tt0087980,2928,The Razor's Edge,1984
12106,tt10087980,2928,Episode #1.3,1973
12107,tt0087981,76860,Razorback,1984
12108,tt0087983,71804,Reckless,1984
12109,tt0087985,3441,Red Dawn,1984
12110,tt0087995,1965,Repo Man,1984
12111,tt0087998,107232,The Deadly Spawn,1983
12112,tt0088000,4214,Revenge of the Nerds,1984
12113,tt10088000,4214,Episode #1.2363,2017
12114,tt0088001,32627,Rhinestone,1984
12115,tt0088007,3109,The River,1984
12116,tt0088011,2406,Romancing the Stone,1984
12117,tt0088015,47868,Ronia: The Robber's Daughter,1984
12118,tt0088024,3937,Runaway,1984
12119,tt0088040,74141,The Holy Innocents,1984
12120,tt10088040,74141,Episode #1.2062,2016
12121,tt0088044,90873,Savage Streets,1984
12122,tt10088044,90873,Episode #1.2065,2016
12123,tt0088050,70517,Darlings!,1984
12124,tt10088050,70517,Episode #1.2068,2016
12125,tt0088074,9013,Secret Honor,1984
12126,tt10088074,9013,Episode #1.2079,2016
12127,tt0088083,32825,Sexmission,1984
12128,tt0088103,4985,Sheena,1984
12129,tt0088108,129506,Sherlock Holmes and the Masks of Death,1984
12130,tt10088108,129506,Episode #1.346,2009
12131,tt0088117,26523,"Silent Night, Deadly Night",1984
12132,tt0088118,115038,The Silent One,1984
12133,tt10088118,115038,Episode #1.350,2009
12134,tt0088128,2144,Sixteen Candles,1984
12135,tt10088128,2144,Murder in Appalachia,2019
12136,tt0088146,2852,A Soldier's Story,1984
12137,tt10088146,2852,Episode #1.621,2010
12138,tt0088148,119878,Solomon Northup's Odyssey,1984
12139,tt10088148,119878,Episode #1.623,2010
12140,tt20088148,119878,Episode #3.63,2010
12141,tt0088153,90108,Songwriter,1984
12142,tt0088161,2100,Splash,1984
12143,tt0088170,1375,Star Trek III: The Search for Spock,1984
12144,tt10088170,1375,Episode #1.632,2010
12145,tt0088172,3699,Starman,1984
12146,tt10088172,3699,Episode #1.633,2010
12147,tt0088178,2859,Stop Making Sense,1984
12148,tt10088178,2859,Episode #1.635,2010
12149,tt0088184,3925,Stranger Than Paradise,1984
12150,tt10088184,3925,Episode #1.861,2011
12151,tt0088193,108989,A Streetcar Named Desire,1984
12152,tt0088194,7035,Streets of Fire,1984
12153,tt10088194,7035,Episode #1.865,2011
12154,tt0088202,120432,A Summer in Saint Tropez,1983
12155,tt10088202,120432,Episode #1.867,2011
12156,tt0088206,3877,Supergirl,1984
12157,tt10088206,3877,Episode #1.870,2011
12158,tt0088213,7283,Swing Shift,1984
12159,tt0088222,62761,Typhoon Club,1985
12160,tt10088222,62761,"Georges Carpentier, Jesse Block, Eve Sully",1948
12161,tt0088224,8634,Tank,1984
12162,tt10088224,8634,Episode #1.877,2011
12163,tt0088241,81411,Voyage to Cythera,1984
12164,tt0088242,54455,Teachers,1984
12165,tt10088242,54455,Episode #1.522,2015
12166,tt0088247,1240,The Terminator,1984
12167,tt0088256,5344,Thief of Hearts,1984
12168,tt10088256,5344,Episode #1.529,2015
12169,tt0088258,1288,This Is Spinal Tap,1984
12170,tt10088258,1288,Episode #1.530,2015
12171,tt0088272,6809,Tightrope,1984
12172,tt10088272,6809,Episode #1.535,2015
12173,tt0088275,26524,The Times of Harvey Milk,1984
12174,tt0088286,5500,Top Secret!,1984
12175,tt10088286,5500,Le confessionnal,2019
12176,tt0088291,95486,The Toughest Man in the World,1984
12177,tt0088315,8729,Swann in Love,1984
12178,tt0088318,6828,A Sunday in the Country,1984
12179,tt10088318,6828,Episode #1.1552,2014
12180,tt0088322,7947,Under the Volcano,1984
12181,tt10088322,7947,Episode #1.1557,2014
12182,tt0088323,2161,The NeverEnding Story,1984
12183,tt0088326,51617,Unfaithfully Yours,1984
12184,tt10088326,51617,Episode #1.1558,2014
12185,tt0088330,31750,Until September,1984
12186,tt10088330,31750,Episode #1.1560,2014
12187,tt0088334,107061,Urusei Yatsura 2: Beautiful Dreamer,1984
12188,tt10088334,107061,Episode #9.6,2009
12189,tt0088336,43389,Uuno Turhapuro armeijan leivissä,1984
12190,tt10088336,43389,Elsa's Return,2019
12191,tt0088338,101717,The Elusive Summer of '68,1984
12192,tt10088338,101717,Le Seigneur Des Reboots,2017
12193,tt0088379,99739,The Warrior and the Sorceress,1984
12194,tt0088380,89872,Warrior of the Lost World,1984
12195,tt10088380,89872,Episode #1.1832,2015
12196,tt0088395,97705,Where the Boys Are,1984
12197,tt0088402,111264,The Wild Life,1984
12198,tt10088402,111264,Una propuesta indecente,2019
12199,tt0088414,6039,The Woman in Red,1984
12200,tt10088414,6039,Episode #3.12,2018
12201,tt0088423,26526,Siu Tai Gik,1984
12202,tt0088454,89674,Zombie Island Massacre,1984
12203,tt10088454,89674,Episode #3.27,2018
12204,tt0088461,26527,What Have I Done to Deserve This?,1984
12205,tt0088583,121119,"North & South: Book 1, North & South",1985
12206,tt0088611,123621,Space,1985
12207,tt0088650,7566,28 Up,1984
12208,tt10088650,7566,Episode #1.186,2016
12209,tt0088658,42591,A.K.,1985
12210,tt10088658,42591,Episode #1.188,2016
12211,tt0088678,52938,The Adventures of Mark Twain,1985
12213,tt0088680,7419,After Hours,1985
12214,tt10088680,7419,Episode #1.195,2016
12215,tt0088683,3251,Agnes of God,1985
12216,tt0088689,113951,Alamo Bay,1985
12217,tt0088693,53771,Alice in Wonderland,1985
12218,tt0088701,107466,Always,1985
12219,tt0088707,3214,American Flyers,1985
12220,tt0088708,4565,American Ninja,1985
12221,tt10088708,4565,Episode #1.445,2017
12222,tt0088727,26528,Anne of Green Gables,1985
12223,tt0088748,26529,Asterix Versus Caesar,1985
12224,tt10088748,26529,Der Sprung,2018
12225,tt0088758,5332,The Aviator,1985
12226,tt10088758,5332,Episode #1.8,1967
12227,tt0088760,3401,Baby: Secret of the Lost Legend,1985
12228,tt10088760,3401,Episode #1.164,2013
12229,tt0088763,1270,Back to the Future,1985
12230,tt0088765,105976,Bad Medicine,1985
12231,tt0088771,26530,Barbarian Queen,1985
12232,tt0088781,26532,Beer,1985
12233,tt0088794,1257,Better Off Dead...,1985
12234,tt10088794,1257,Episode #1.9,1967
12235,tt0088805,115708,The Big Snit,1985
12236,tt0088814,2033,The Black Cauldron,1985
12237,tt10088814,2033,Episode #1.469,2014
12238,tt0088821,26536,Bliss,1985
12239,tt0088846,1199,Brazil,1985
12240,tt0088847,1968,The Breakfast Club,1985
12241,tt0088850,4010,Brewster's Millions,1985
12242,tt10088850,4010,Episode #3.6,2019
12243,tt0088855,32646,Bring on the Night,1985
12244,tt0088885,5538,The Care Bears Movie,1985
12245,tt0088889,2787,Cat's Eye,1985
12246,tt0088915,6345,A Chorus Line,1985
12247,tt0088919,44153,Chronos,1985
12248,tt0088925,8122,City Limits,1984
12249,tt0088930,2413,Clue,1985
12250,tt0088931,5335,The Coca-Cola Kid,1985
12251,tt0088933,2407,Cocoon,1985
12252,tt0088936,4001,Code of Silence,1985
12253,tt10088936,4001,Die Hochzeit,2017
12254,tt0088939,2739,The Color Purple,1985
12255,tt0088944,6664,Commando,1985
12256,tt10088944,6664,Der Spickzettel,2017
12257,tt0088960,26538,Creator,1985
12258,tt10088960,26538,Die doppelte Eiffersuchtsattacke,2017
12259,tt0088963,106676,Crime Wave,1985
12260,tt0088967,6804,Crimewave,1985
12261,tt0088979,9004,D.A.R.Y.L.,1985
12262,tt0088987,6964,Dance with a Stranger,1985
12263,tt0088992,93654,The Runner,1984
12264,tt0088993,6731,Day of the Dead,1985
12265,tt0089003,3432,Death Wish 3,1985
12266,tt0089006,26539,Death of a Salesman,1985
12267,tt10089006,26539,Urban Wanderers,2016
12268,tt0089009,6471,Defense of the Realm,1985
12269,tt0089013,26540,Demons,1985
12270,tt0089015,7615,Desert Hearts,1985
12271,tt0089017,2369,Desperately Seeking Susan,1985
12272,tt0089018,99673,Manuel on the Island of Wonders,1984
12273,tt10089018,99673,Episode #1.89,2001
12274,tt0089026,63788,The Dirty Dozen: Next Mission,1985
12275,tt10089026,63788,Folge 9,2014
12276,tt0089028,108942,Dirty Story,1984
12277,tt10089028,108942,Episode #1.92,2001
12278,tt0089034,103411,The Doctor and the Devils,1985
12279,tt10089034,103411,Episode #1.96,2001
12280,tt0089052,36152,Dreamchild,1985
12281,tt10089052,36152,Episode #1.183,2002
12282,tt0089060,65518,The Dungeonmaster,1984
12283,tt10089060,65518,Episode #1.187,2002
12284,tt0089065,116766,Déjà Vu,1985
12285,tt0089066,71096,Detective,1985
12286,tt10089066,71096,Episode #1.190,2002
12287,tt0089072,113227,L'effrontée,1985
12288,tt10089072,113227,Episode #1.193,2002
12289,tt0089087,2370,The Emerald Forest,1985
12290,tt0089092,7481,Enemy Mine,1985
12291,tt10089092,7481,The List,2016
12292,tt0089110,26542,Ewoks: The Battle for Endor,1985
12293,tt10089110,26542,A Tour of Tacos al Pastor,2019
12294,tt0089114,7743,Explorers,1985
12295,tt10089114,7743,Episode #1.427,2003
12296,tt0089118,3763,F/X,1986
12297,tt10089118,3763,Episode #1.429,2003
12298,tt0089124,80247,False as Water,1985
12299,tt10089124,80247,Episode #1.431,2003
12300,tt0089126,2073,Fandango,1985
12301,tt10089126,2073,En qing ren,1970
12302,tt0089153,7307,Flesh+Blood,1985
12303,tt0089155,2371,Fletch,1985
12304,tt0089160,8392,Fool for Love,1985
12305,tt10089160,8392,Episode #1.683,2004
12306,tt0089167,5278,Fraternity Vacation,1985
12307,tt0089173,1978,Friday the 13th: A New Beginning,1985
12308,tt0089175,2867,Fright Night,1985
12309,tt0089177,98633,My Lucky Stars,1985
12310,tt0089185,106729,The Galaxy Invader,1985
12311,tt0089199,120450,Get Out of My Room,1985
12312,tt0089200,3961,Ghoulies,1984
12313,tt10089200,3961,El aprendiz,2009
12314,tt0089206,109185,Kenji Miyazawa's Night on the Galactic Railroad,1985
12315,tt10089206,109185,Slom zivaca u HDZ-u,2019
